id,Community,Degree
https://openalex.org/A5088505613,44,15
https://openalex.org/A5068477431,36,15
https://openalex.org/A5029588473,36,15
https://openalex.org/A5035455593,0,15
https://openalex.org/A5082358191,1,15
https://openalex.org/A5004349717,60,15
https://openalex.org/A5054764500,60,15
https://openalex.org/A5108240742,60,15
https://openalex.org/A5043712362,42,15
https://openalex.org/A5010623957,0,15
https://openalex.org/A5023545316,42,15
https://openalex.org/A5058216951,43,15
https://openalex.org/A5038766402,57,15
https://openalex.org/A5069671758,58,15
https://openalex.org/A5033479784,34,15
https://openalex.org/A5032642772,104,15
https://openalex.org/A5076669398,42,15
https://openalex.org/A5113638313,131,15
https://openalex.org/A5015059832,50,15
https://openalex.org/A5052553537,4,15
https://openalex.org/A5083971769,60,15
https://openalex.org/A5079810332,0,15
https://openalex.org/A5108877671,4,15
https://openalex.org/A5045783683,60,15
https://openalex.org/A5028731847,60,15
https://openalex.org/A5078604948,0,15
https://openalex.org/A5035542400,104,15
https://openalex.org/A5113588571,71,15
https://openalex.org/A5042386498,57,15
https://openalex.org/A5045054843,57,15
https://openalex.org/A5019090382,60,15
https://openalex.org/A5028696190,60,15
https://openalex.org/A5040595491,104,15
https://openalex.org/A5025695582,7,15
https://openalex.org/A5101434052,60,15
https://openalex.org/A5077957037,97,15
https://openalex.org/A5100678344,105,15
https://openalex.org/A5007398354,60,15
https://openalex.org/A5083384682,1,15
https://openalex.org/A5103326255,4,15
https://openalex.org/A5069805388,32,15
https://openalex.org/A5066074129,55,15
https://openalex.org/A5104285866,14,15
https://openalex.org/A5101569249,55,15
https://openalex.org/A5071092709,69,15
https://openalex.org/A5005205857,116,15
https://openalex.org/A5052796916,116,15
https://openalex.org/A5047213494,116,15
https://openalex.org/A5044980958,116,15
https://openalex.org/A5016146759,1,14
https://openalex.org/A5080298742,1,14
https://openalex.org/A5019529832,116,14
https://openalex.org/A5056214167,34,14
https://openalex.org/A5076911089,164,14
https://openalex.org/A5008115861,14,14
https://openalex.org/A5017095669,2,14
https://openalex.org/A5054225034,7,14
https://openalex.org/A5108596728,12,14
https://openalex.org/A5110601708,116,14
https://openalex.org/A5070267350,50,14
https://openalex.org/A5016584129,60,14
https://openalex.org/A5112177472,106,14
https://openalex.org/A5061227329,60,14
https://openalex.org/A5017807232,0,14
https://openalex.org/A5045565551,1,14
https://openalex.org/A5079596102,1,14
https://openalex.org/A5023879139,23,14
https://openalex.org/A5036281933,1,14
https://openalex.org/A5033660374,50,14
https://openalex.org/A5017632805,50,14
https://openalex.org/A5028780342,50,14
https://openalex.org/A5055283512,50,14
https://openalex.org/A5048702999,1,14
https://openalex.org/A5048902210,26,14
https://openalex.org/A5028191957,99,14
https://openalex.org/A5066732295,99,14
https://openalex.org/A5027320385,70,14
https://openalex.org/A5004609930,58,14
https://openalex.org/A5001949402,57,14
https://openalex.org/A5029698090,57,14
https://openalex.org/A5058407443,57,14
https://openalex.org/A5002901620,1,14
https://openalex.org/A5027074210,37,14
https://openalex.org/A5103015944,105,14
https://openalex.org/A5106172262,105,14
https://openalex.org/A5089866449,1,14
https://openalex.org/A5079636257,154,14
https://openalex.org/A5101613753,154,14
https://openalex.org/A5109285354,154,14
https://openalex.org/A5007451023,154,14
https://openalex.org/A5036987388,33,14
https://openalex.org/A5022676925,60,14
https://openalex.org/A5006056157,37,14
https://openalex.org/A5053339715,60,14
https://openalex.org/A5018195873,4,14
https://openalex.org/A5030419027,1,14
https://openalex.org/A5029039891,60,14
https://openalex.org/A5048903492,6,14
https://openalex.org/A5056559023,41,14
https://openalex.org/A5100460802,164,14
https://openalex.org/A5076632833,104,14
https://openalex.org/A5108423726,116,14
https://openalex.org/A5113443954,24,14
https://openalex.org/A5050037591,17,14
https://openalex.org/A5029625075,50,14
https://openalex.org/A5054913386,20,14
https://openalex.org/A5100423130,97,14
https://openalex.org/A5074238408,80,14
https://openalex.org/A5084128953,80,14
https://openalex.org/A5027078221,58,14
https://openalex.org/A5111491357,48,14
https://openalex.org/A5065767823,90,14
https://openalex.org/A5049670987,157,14
https://openalex.org/A5057781163,157,14
https://openalex.org/A5102917243,33,14
https://openalex.org/A5107985523,90,14
https://openalex.org/A5018308239,90,14
https://openalex.org/A5084003422,80,14
https://openalex.org/A5102176884,80,14
https://openalex.org/A5033609522,55,14
https://openalex.org/A5103174868,55,14
https://openalex.org/A5085541824,92,14
https://openalex.org/A5030457639,37,14
https://openalex.org/A5102357957,42,14
https://openalex.org/A5101418347,42,14
https://openalex.org/A5026973092,60,14
https://openalex.org/A5081743226,60,14
https://openalex.org/A5081875121,34,14
https://openalex.org/A5032323179,34,14
https://openalex.org/A5088538734,34,14
https://openalex.org/A5006457979,153,14
https://openalex.org/A5086453253,1,14
https://openalex.org/A5112752610,30,14
https://openalex.org/A5015989679,1,14
https://openalex.org/A5022368086,4,14
https://openalex.org/A5003687583,55,14
https://openalex.org/A5042866997,92,14
https://openalex.org/A5055565664,60,14
https://openalex.org/A5061063924,60,14
https://openalex.org/A5043722879,45,14
https://openalex.org/A5087291112,37,14
https://openalex.org/A5065511624,60,14
https://openalex.org/A5053761657,42,14
https://openalex.org/A5063609461,60,14
https://openalex.org/A5058255113,80,14
https://openalex.org/A5028418990,6,14
https://openalex.org/A5041695925,0,14
https://openalex.org/A5103994354,55,14
https://openalex.org/A5019017598,42,14
https://openalex.org/A5018099452,101,14
https://openalex.org/A5078886343,1,14
https://openalex.org/A5091757548,9,14
https://openalex.org/A5112668119,12,14
https://openalex.org/A5002187701,10,14
https://openalex.org/A5070463669,1,14
https://openalex.org/A5069579180,1,14
https://openalex.org/A5029080685,37,14
https://openalex.org/A5035310389,60,14
https://openalex.org/A5044102686,60,14
https://openalex.org/A5070663881,36,14
https://openalex.org/A5088961863,164,14
https://openalex.org/A5109845737,33,14
https://openalex.org/A5110228068,3,14
https://openalex.org/A5100761521,50,14
https://openalex.org/A5079874413,29,14
https://openalex.org/A5049634383,7,14
https://openalex.org/A5076716774,24,14
https://openalex.org/A5036414874,71,14
https://openalex.org/A5017155131,7,14
https://openalex.org/A5001467582,3,14
https://openalex.org/A5050415063,14,13
https://openalex.org/A5091875646,4,13
https://openalex.org/A5059792053,48,13
https://openalex.org/A5046825099,9,13
https://openalex.org/A5109054231,88,13
https://openalex.org/A5035328798,63,13
https://openalex.org/A5100335305,88,13
https://openalex.org/A5037953197,32,13
https://openalex.org/A5080190969,164,13
https://openalex.org/A5007863923,164,13
https://openalex.org/A5076218529,6,13
https://openalex.org/A5101426388,29,13
https://openalex.org/A5079668271,164,13
https://openalex.org/A5101767845,50,13
https://openalex.org/A5033077746,50,13
https://openalex.org/A5044165871,14,13
https://openalex.org/A5051195358,23,13
https://openalex.org/A5020006174,91,13
https://openalex.org/A5014678224,91,13
https://openalex.org/A5000116718,91,13
https://openalex.org/A5090663249,1,13
https://openalex.org/A5024502952,23,13
https://openalex.org/A5063781313,60,13
https://openalex.org/A5083350074,1,13
https://openalex.org/A5015993425,1,13
https://openalex.org/A5115593192,42,13
https://openalex.org/A5027182463,104,13
https://openalex.org/A5027709403,114,13
https://openalex.org/A5108286973,104,13
https://openalex.org/A5034256615,10,13
https://openalex.org/A5105835628,106,13
https://openalex.org/A5036700347,102,13
https://openalex.org/A5020261747,102,13
https://openalex.org/A5047960393,16,13
https://openalex.org/A5074995102,3,13
https://openalex.org/A5023874785,78,13
https://openalex.org/A5039053101,1,13
https://openalex.org/A5109401998,60,13
https://openalex.org/A5103155716,60,13
https://openalex.org/A5075149019,7,13
https://openalex.org/A5084395089,7,13
https://openalex.org/A5083087589,60,13
https://openalex.org/A5044348175,42,13
https://openalex.org/A5063394895,60,13
https://openalex.org/A5036632928,60,13
https://openalex.org/A5101773510,90,13
https://openalex.org/A5055900838,55,13
https://openalex.org/A5067907907,143,13
https://openalex.org/A5021165796,94,13
https://openalex.org/A5010769975,144,13
https://openalex.org/A5006838934,144,13
https://openalex.org/A5111680857,93,13
https://openalex.org/A5036278905,152,13
https://openalex.org/A5084078108,151,13
https://openalex.org/A5044871527,154,13
https://openalex.org/A5012794609,154,13
https://openalex.org/A5033802658,57,13
https://openalex.org/A5032967174,34,13
https://openalex.org/A5035799220,1,13
https://openalex.org/A5080275399,60,13
https://openalex.org/A5028572957,60,13
https://openalex.org/A5002092845,1,13
https://openalex.org/A5061810530,3,13
https://openalex.org/A5100403969,33,13
https://openalex.org/A5109956657,80,13
https://openalex.org/A5063837575,7,13
https://openalex.org/A5054040541,164,13
https://openalex.org/A5101919963,33,13
https://openalex.org/A5040323504,1,13
https://openalex.org/A5018091071,43,13
https://openalex.org/A5058797533,1,13
https://openalex.org/A5062560775,14,13
https://openalex.org/A5067652400,60,13
https://openalex.org/A5045359397,131,13
https://openalex.org/A5100628452,42,13
https://openalex.org/A5100387715,42,13
https://openalex.org/A5012989554,60,13
https://openalex.org/A5105422718,23,13
https://openalex.org/A5058193427,90,13
https://openalex.org/A5037236595,90,13
https://openalex.org/A5034304968,90,13
https://openalex.org/A5017171636,104,13
https://openalex.org/A5041445106,57,13
https://openalex.org/A5066687472,88,13
https://openalex.org/A5087905718,36,13
https://openalex.org/A5103459757,20,13
https://openalex.org/A5101466187,48,13
https://openalex.org/A5036298760,115,13
https://openalex.org/A5114376610,72,13
https://openalex.org/A5059731779,7,13
https://openalex.org/A5011195481,7,13
https://openalex.org/A5031169711,60,13
https://openalex.org/A5028923848,23,13
https://openalex.org/A5037511088,50,13
https://openalex.org/A5038941114,60,13
https://openalex.org/A5070872764,6,13
https://openalex.org/A5026571547,37,13
https://openalex.org/A5080193434,2,13
https://openalex.org/A5034266471,104,13
https://openalex.org/A5079813490,10,13
https://openalex.org/A5101821682,154,13
https://openalex.org/A5041508591,55,13
https://openalex.org/A5084994165,55,13
https://openalex.org/A5076257090,55,13
https://openalex.org/A5015601396,55,13
https://openalex.org/A5079231533,6,13
https://openalex.org/A5109122135,81,13
https://openalex.org/A5019736792,160,13
https://openalex.org/A5069791094,30,13
https://openalex.org/A5108541054,131,13
https://openalex.org/A5100349475,164,13
https://openalex.org/A5019170728,59,13
https://openalex.org/A5102964223,23,13
https://openalex.org/A5025381095,128,13
https://openalex.org/A5112126799,88,13
https://openalex.org/A5111597263,23,13
https://openalex.org/A5065944706,21,13
https://openalex.org/A5100548100,88,13
https://openalex.org/A5071165387,0,13
https://openalex.org/A5028510658,55,13
https://openalex.org/A5100692194,163,13
https://openalex.org/A5070055320,1,13
https://openalex.org/A5101538413,97,13
https://openalex.org/A5078089549,60,13
https://openalex.org/A5039261859,104,13
https://openalex.org/A5069999998,2,13
https://openalex.org/A5077261712,1,13
https://openalex.org/A5000073653,60,13
https://openalex.org/A5076154517,1,13
https://openalex.org/A5024786684,133,13
https://openalex.org/A5100429400,50,13
https://openalex.org/A5079039372,32,13
https://openalex.org/A5008588465,25,13
https://openalex.org/A5014622289,50,13
https://openalex.org/A5045458943,23,13
https://openalex.org/A5100439406,164,13
https://openalex.org/A5029358280,166,13
https://openalex.org/A5010499664,116,13
https://openalex.org/A5012701585,20,13
https://openalex.org/A5100375513,3,13
https://openalex.org/A5112198761,116,13
https://openalex.org/A5081476701,4,13
https://openalex.org/A5102756489,2,13
https://openalex.org/A5091767278,30,13
https://openalex.org/A5101498683,168,13
https://openalex.org/A5105987948,1,13
https://openalex.org/A5076826711,35,12
https://openalex.org/A5102005817,29,12
https://openalex.org/A5019120280,127,12
https://openalex.org/A5079407762,55,12
https://openalex.org/A5043794250,81,12
https://openalex.org/A5025598693,60,12
https://openalex.org/A5053913176,102,12
https://openalex.org/A5002482263,12,12
https://openalex.org/A5089263620,41,12
https://openalex.org/A5076439834,116,12
https://openalex.org/A5071010612,99,12
https://openalex.org/A5045016749,9,12
https://openalex.org/A5026297619,9,12
https://openalex.org/A5038205008,80,12
https://openalex.org/A5058263060,50,12
https://openalex.org/A5004937453,154,12
https://openalex.org/A5047342979,81,12
https://openalex.org/A5058416167,116,12
https://openalex.org/A5083888014,116,12
https://openalex.org/A5113584115,74,12
https://openalex.org/A5039482178,58,12
https://openalex.org/A5051921467,32,12
https://openalex.org/A5012746112,1,12
https://openalex.org/A5057063303,23,12
https://openalex.org/A5058464695,145,12
https://openalex.org/A5102119540,90,12
https://openalex.org/A5034340826,36,12
https://openalex.org/A5060934705,10,12
https://openalex.org/A5100378842,36,12
https://openalex.org/A5079861829,63,12
https://openalex.org/A5101799872,36,12
https://openalex.org/A5071884187,88,12
https://openalex.org/A5100703283,88,12
